title,description,ms.service
 将 Raspberry Pi (C) 连接到 Azure IoT - 第 1 课：配置设备, 对 Raspberry Pi 3 进行首次使用配置，并安装 Raspbian OS，这是一个免费操作系统，已针对 Raspberry Pi 硬件优化。,iot-hub
 创建和部署 blink 应用程序, 克隆 GitHub 提供的示例 C 应用程序，并使用 gulp 将此应用程序部署到 Raspberry Pi 3 开发板。此示例应用程序每隔两秒让连接到板的 LED 闪烁一次。,iot-hub
 获取工具 (macOS 10.10), 下载并安装适用于 macOS 上 Pi 的第一个示例应用程序的必需工具和软件。,iot-hub
 获取工具 (Ubuntu 16.04), 下载并安装适用于 Ubuntu 上 Pi 的第一个示例应用程序的必需工具和软件。,iot-hub
 获取工具 (Windows 7+), 下载并安装适用于 Windows 7 及更高版本上 Pi 的第一个示例应用程序的必需工具和软件。,iot-hub
 获取 Azure 工具 (macOS 10.10), 在 macOS 上安装 Python 和 Azure 命令行接口 (Azure CLI)。,iot-hub
 获取 Azure 工具 (Ubuntu 16.04), 在 Ubuntu 上安装 Python 和 Azure 命令行接口 (Azure CLI)。,iot-hub
 获取 Azure 工具（Windows 7 及更高版本）, 在 Windows 7 及更高版本上安装 Python 和 Azure 命令行接口 (Azure CLI)。,iot-hub
 创建 IoT 中心并注册 Raspberry Pi 3, 使用 Azure CLI 创建资源组、创建 Azure IoT 中心，以及在 Azure IoT 中心注册 Pi。,iot-hub
 创建 Azure Function App 和存储帐户, Azure 函数应用可侦听 Azure IoT 中心事件、处理传入消息以及将其写入到 Azure 表存储。,iot-hub
 读取保存在 Azure 存储中的消息, 在将从设备到云的消息写入 Azure 表存储时，对其进行监视。,iot-hub
 运行示例应用程序，以便发送从设备到云的消息, 将示例应用程序部署到 Raspberry Pi 3 并运行，以便将消息发送到 IoT 中心并使 LED 闪烁。,iot-hub
 可选：更改 LED 的开关行为, 自定义这些消息，以更改 LED 的开关行为。,iot-hub
 运行示例应用程序，接收云到设备消息, 示例应用程序在 Pi 上运行，监视来自 IoT 中心的传入消息。新的 gulp 任务会将消息从 IoT 中心发送到 Pi，使 LED 闪烁。,iot-hub
 故障排除, Raspberry Pi Node.js 体验的故障排除页,iot-hub
 Raspberry Pi 3 入门, 开始使用 Raspberry Pi 3，创建 Azure IoT 中心，并将 Pi 连接到 IoT 中心。,iot-hub
 将 Raspberry Pi (Node) 连接到 Azure IoT - 入门, 开始使用 Raspberry Pi 3 设备、创建 Azure IoT 中心，并将 Pi 连接到 IoT 中心。,iot-hub
 将 Raspberry Pi (Node) 连接到 Azure IoT - 第 1 课：配置设备, 对 Raspberry Pi 3 进行首次使用配置，并安装 Raspbian OS，这是一个免费操作系统，已针对 Raspberry Pi 硬件优化。,iot-hub
 创建和部署 blink 应用程序, 克隆 GitHub 提供的示例 Node.js 应用程序，并使用 gulp 将此应用程序部署到 Raspberry Pi 3 开发板。此示例应用程序每隔两秒让连接到板的 LED 闪烁一次。,iot-hub
 获取工具 (macOS 10.10), 下载并安装适用于 macOS 上 Pi 的第一个示例应用程序的必需工具和软件。,iot-hub
 获取工具 (Ubuntu 16.04), 下载并安装适用于 Ubuntu 上 Pi 的第一个示例应用程序的必需工具和软件。,iot-hub
 获取工具（Windows 7 或更高版本）| Azure, 下载并安装适用于 Windows 7 及更高版本上 Pi 的第一个示例应用程序的必需工具和软件。,iot-hub
 获取 Azure 工具 (macOS 10.10), 在 macOS 上安装 Python 和 Azure 命令行接口 (Azure CLI)。,iot-hub
 获取 Azure 工具 (Ubuntu 16.04), 在 Ubuntu 上安装 Python 和 Azure 命令行接口 (Azure CLI)。,iot-hub
 获取 Azure 工具（Windows 7 及更高版本）, 在 Windows 7 及更高版本上安装 Python 和 Azure 命令行接口 (Azure CLI)。,iot-hub
 创建 Azure IoT 中心并注册 Raspberry Pi 3, 使用 Azure CLI 创建资源组和 Azure IoT 中心，并在 IoT 中心标识注册表中注册 Pi。,iot-hub
 创建 Azure Function App 和 Azure 存储帐户, Azure 函数应用可侦听 Azure IoT 中心事件、处理传入消息以及将其写入到 Azure 表存储。,iot-hub
 读取保存在 Azure 存储中的消息, 在将从设备到云的消息写入 Azure 表存储时，对其进行监视。,iot-hub
 将设备到云的消息发送到 Azure IoT 中心, 将示例应用程序部署到 Raspberry Pi 3 并运行，以便将消息发送到 IoT 中心并使 LED 闪烁。,iot-hub
 可选：更改 LED 的开关行为, 自定义这些消息，以便更改 LED 的开关行为。,iot-hub
 运行示例应用程序以接收云到设备的消息, 示例应用程序在 Pi 上运行，用于监视来自 IoT 中心的传入消息。新的 gulp 任务会将消息从 IoT 中心发送到 Pi，使 LED 闪烁。,iot-hub
 故障排除, Raspberry Pi Node.js 体验的故障排除页,iot-hub
 使用资源提供程序 REST API 创建 Azure IoT 中心, 如何使用资源提供程序 REST API 创建 IoT 中心。,iot-hub
 使用模板创建 Azure IoT 中心 (PowerShell), 如何使用 Azure Resource Manager 模板和 PowerShell 创建 IoT 中心。,iot-hub
 使用模板创建 Azure IoT 中心 (.NET), 如何使用 Azure Resource Manager 模板和 C# 程序创建 IoT 中心。,iot-hub
 Azure IoT 中心缩放, 如何缩放 IoT 中心来支持预期的消息吞吐量。 概括介绍了分片选项和每层支持的吞吐量,iot-hub
 IoT 安全体系结构, IoT 安全体系结构指导原则和注意事项（包括威胁模型）,iot-hub
 Azure IoT 安全最佳实践, 用于保护 IoT 基础结构的 IoT 安全最佳实践。包含适用于解决方案开发人员、解决方案部署人员和解决方案操作员的建议,iot-hub
 保护你的 IoT 部署, 如何保护你的 IoT 部署。包括保护设备预配、连接和对 IoT 中心服务的访问的指导原则,iot-hub
 从根本上保护 IoT 解决方案, 如何使用 Microsoft Azure IoT 中心和套件的内置安全功能。,iot-hub
 ESP8266 到云 - 将 Sparkfun ESP8266 Thing Dev 连接到 Azure IoT 中心, 有关将 Arduino 设备 Sparkfun ESP8266 Thing Dev 连接到 Azure IoT 中心（可帮助管理 IoT 资产的 Microsoft 云服务）的指南。,iot-hub
 面向物联网的 Azure 解决方案, 概括介绍了示例 IoT 解决方案体系结构，以及其如何与设备、Azure IoT 服务、Azure IoT 设备 SDK、Azure IoT 服务 SDK 和其他 Azure 服务进行关联,iot-hub
 Azure IoT 中心概述, Azure IoT 中心服务概述：什么是 IoT 中心、设备连接、物联网通信模式和服务辅助通信模式,iot-hub
 Azure IoT 网关 SDK 入门 (Windows), 了解如何在 Windows 计算机上生成网关，并了解 Azure IoT 网关 SDK（如模块）和 JSON 配置文件中的重要概念。,iot-hub
 使用 Azure IoT 网关 SDK 模拟设备 (Windows), 如何在 Windows 上使用 Azure IoT 网关 SDK 创建模拟设备，从而将遥测数据通过网关发送到 IoT 中心,iot-hub
 IoT 安全体系结构, IoT 安全体系结构指导原则和注意事项,iot-suite
 IoT 安全最佳实践, 保护 IoT 基础结构的安全最佳实践,iot-suite
 在 Linux 上使用 C 连接设备, 介绍如何使用在 Linux 上运行的以 C 编写的应用程序将设备连接到 Azure IoT 套件预配置远程监控解决方案,iot-suite
 在 mbed 上使用 C 连接设备, 介绍如何使用在 mbed 设备上运行的以 C 编写的应用程序将设备连接到 Azure IoT 套件预配置远程监控解决方案,iot-suite
 使用 Node.js 连接设备, 介绍如何使用以 Node.js 编写的应用程序将设备连接到 Azure IoT 套件预配置远程监控解决方案。,iot-suite
 在 Windows 上使用 C 连接设备, 介绍如何使用在 Windows 上运行的以 C 编写的应用程序将设备连接到 Azure IoT 套件预配置远程监控解决方案,iot-suite
 在 Azure IoT 套件中创建自定义规则, 如何在 IoT 套件预配置解决方案中创建自定义规则。,iot-suite
 使用动态遥测, 遵循本教程来了解如何配合使用动态遥测和 Azure IoT 套件远程监控预配置解决方案。,iot-suite
 Azure IoT 套件常见问题, 有关 IoT 套件的常见问题,iot-suite
 使用 Intel NUC 将网关连接到 Azure IoT 套件, 使用 Microsoft IoT 商业网关工具包和远程监控预配置解决方案。 使用网关将 SensorTag 设备连接到远程监控解决方案，将遥测数据发送到云中，并响应从解决方案仪表板调用的方法。,iot-suite
 使用 Intel NUC 将网关连接到 Azure IoT 套件, 使用 Microsoft IoT 商业网关工具包和远程监控预配置解决方案。 使用网关连接到远程监控解决方案，将模拟遥测数据发送到云，并响应从解决方案仪表板调用的方法。,iot-suite
 预配置解决方案入门, 遵循本教程，了解如何部署 Azure IoT 套件预配置解决方案。,iot-suite
 自定义预配置解决方案, 提供有关如何自定义 Azure IoT 套件预配置解决方案的指导。,iot-suite
 Microsoft Azure IoT 套件概述, 概述 Azure IoT 套件如何提供物联网预配置解决方案，以收集、分析和存储数据，提供可视化效果，以及与其他系统集成。,iot-suite
 Azure IoT 套件和 Azure Active Directory, 介绍 Azure IoT 套件如何使用 Azure Active Directory 管理权限。,iot-suite
 预测性维护预配置解决方案, 介绍 Azure IoT 套件预测性维护预配置解决方案。,iot-suite
 预测性维护演练, Azure IoT 预测性维护预配置解决方案演练。,iot-suite
 使用 C 将 Raspberry Pi 连接到 Azure IoT 套件以支持固件更新, 使用适用于 Raspberry Pi 3 的 Microsoft Azure IoT 初学者工具包和 Azure IoT 套件。 使用 C 将 Raspberry Pi 连接到远程监控解决方案，从传感器将遥测数据发送到云，并执行远程固件更新。,iot-suite
 使用 C 与实际传感器将 Raspberry Pi 连接到 Azure IoT 套件, 使用适用于 Raspberry Pi 3 的 Microsoft Azure IoT 初学者工具包和 Azure IoT 套件。 使用 C 将 Raspberry Pi 连接到远程监控解决方案，从传感器将遥测数据发送到云，并响应从解决方案仪表板调用的方法。,iot-suite
 使用 C 与模拟遥测将 Raspberry Pi 连接到 Azure IoT 套件, 使用适用于 Raspberry Pi 3 的 Microsoft Azure IoT 初学者工具包和 Azure IoT 套件。 使用 C 将 Raspberry Pi 连接到远程监控解决方案，将模拟遥测数据发送到云，并响应从解决方案仪表板调用的方法。,iot-suite
 将 Raspberry Pi 连接到 Azure IoT 套件, 使用 Node.js 或 C 的教程，可帮助了解如何使用适用于 Raspberry Pi 3 的 Microsoft Azure IoT 初学者工具包和 IoT 套件远程监控解决方案。 可以选择模拟遥测的教程、使用实际传感器的教程，或启用远程固件更新的教程。,iot-suite
 使用 Node.js 将 Raspberry Pi 连接到 Azure IoT 套件以支持固件更新, 使用适用于 Raspberry Pi 3 的 Microsoft Azure IoT 初学者工具包和 Azure IoT 套件。 使用 Node.js 将 Raspberry Pi 连接到远程监控解决方案，从传感器将遥测数据发送到云，并执行远程固件更新。,iot-suite
 使用 Node.js 与实际传感器将 Raspberry Pi 连接到 Azure IoT 套件, 使用适用于 Raspberry Pi 3 的 Microsoft Azure IoT 初学者工具包和 Azure IoT 套件。 使用 Node.js 将 Raspberry Pi 连接到远程监控解决方案，从传感器将遥测数据发送到云，并响应从解决方案仪表板调用的方法。,iot-suite
 使用 Node.js 与模拟遥测将 Raspberry Pi 连接到 Azure IoT 套件, 使用适用于 Raspberry Pi 3 的 Microsoft Azure IoT 初学者工具包和 Azure IoT 套件。 使用 Node.js 将 Raspberry Pi 连接到远程监控解决方案，将模拟遥测数据发送到云，并响应从解决方案仪表板调用的方法。,iot-suite
 远程监控解决方案中的设备信息元数据, 介绍 Azure IoT 预配置解决方案远程监控及其体系结构。,iot-suite
 远程监控预配置解决方案演练, 介绍 Azure IoT 预配置解决方案远程监控及其体系结构。,iot-suite
 保护物联网部署, 本文详细说明如何保护你的 IoT 部署,iot-suite
 Azure IoT 预配置解决方案, Azure IoT 预配置解决方案及其体系结构描述，以及指向其他资源的链接。,iot-suite
 面向物联网的 Azure 解决方案, Azure 的 IoT 概述包括预配置的解决方案、一个示例解决方案体系结构以及它如何与 Azure IoT 套件关联,iot-suite
 从头开始保障你的物联网的安全, 本文介绍了 Azure IoT 套件的内置安全功能,iot-suite
 使用 Azure 自动化管理 Azure 密钥保管库, 了解如何使用 Azure 自动化服务来管理 Azure 密钥保管库。,key-vault
 访问防火墙后面的密钥保管库, 了解如何从防火墙后面的应用程序访问 Azure 密钥保管库,key-vault
 Azure Key Vault 开发人员指南 | Microsoft Docs, 开发人员可以使用 Azure 密钥保管库来管理 Azure 环境中的加密密钥。,key-vault
 发生影响 Azure Key Vault 的 Azure 服务中断时应采取的措施, 了解发生影响 Azure Key Vault 的 Azure 服务中断时该怎么办。,key-vault
 Key Vault .NET 2.x API 发行说明 | Microsoft Docs, .NET 开发人员可使用此 API 来编写 Azure 密钥保管库的代码,key-vault
 Azure 密钥保管库入门, 本教程将会帮助你开始使用 Azure 密钥保管库在 Azure 中创建强化容器，以存储和管理 Azure 中的加密密钥和机密。,key-vault
 为多个应用程序授予 Azure 密钥保管库的访问权限, 了解如何为多个应用程序授予密钥保管库的访问权限,key-vault
 使用端到端密钥轮替和审核设置 Azure 密钥保管库 | Microsoft Docs, 使用本操作指南帮助设置密钥轮替和监视密钥保管库日志。,key-vault
 使用 CLI 管理 Azure Key Vault | Microsoft Docs, 使用本教程通过 CLI 自动执行密钥保管库中的常见任务,key-vault
 使用 CLI 管理 Azure Key Vault | Microsoft Docs, 使用本教程通过 CLI 2.0 自动执行 Key Vault 中的常见任务,key-vault
 Azure Key Vault 安全体系 | Microsoft Docs,NA,key-vault
 Azure Key Vault 软删除 | Microsoft Docs,NA,key-vault
 保护密钥保管库, 管理密钥保管库的访问权限，以便对保管库、密钥和机密进行管理。密钥保管库的身份验证和授权模型，以及如何保护密钥保管库,key-vault
 Azure 密钥保管库服务限制, 了解适用于 Azure 密钥保管库的服务限制。,key-vault
 移动订阅后更改密钥保管库租户 ID, 了解将订阅移至不同的租户后如何切换密钥保管库的租户 ID,key-vault
 从 Web 应用程序使用 Azure 密钥保管库, 本教程介绍如何从 Web 应用程序使用 Azure 密钥保管库。,key-vault
 什么是 Azure 密钥保管库？| Azure, Azure 密钥保管库可帮助保护云应用程序和服务使用的加密密钥和机密。通过 Azure 密钥保管库，客户可以使用受硬件安全模块 (HSM) 保护的密钥，来加密密钥和机密（例如身份验证密钥、存储帐户密钥、数据加密密钥、.PFX 文件和密码）。,key-vault
 负载均衡器的 Azure Resource Manager 支持, 使用 Azure Resource Manager 将 powershell 用于负载均衡器。对负载均衡器使用模板,load-balancer
