fileName,title,description,ms.service,realPath,fileLocation,URL
active-directory-v2-preview-oidc-changes, Azure AD v2.0 终结点的更改 | Azure, 介绍了要对应用模型 v2.0 公共预览协议进行的更改。, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-preview-oidc-changes.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-preview-oidc-changes.md,https://docs.azure.cn/zh-cn/active-directory-v2-preview-oidc-changes
active-directory-v2-protocols-implicit, Azure AD v2.0 隐式流 | Azure, 使用单页面应用隐式流的 Azure AD v2.0 实现构建 Web 应用程序。, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-protocols-implicit.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-protocols-implicit.md,https://docs.azure.cn/zh-cn/active-directory-v2-protocols-implicit
active-directory-v2-protocols-oauth-client-creds, Azure Active Directory v2.0 和 OAuth 2.0 客户端凭据流 | Azure, 使用 OAuth 2.0 身份验证协议的 Azure AD 实现构建 Web 应用程序。, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-protocols-oauth-client-creds.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-protocols-oauth-client-creds.md,https://docs.azure.cn/zh-cn/active-directory-v2-protocols-oauth-client-creds
active-directory-v2-protocols-oauth-code, Azure AD v2.0 OAuth 授权代码流 | Azure, 使用 Azure AD 的 OAuth 2.0 身份验证协议实现构建 Web 应用程序。, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-protocols-oauth-code.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-protocols-oauth-code.md,https://docs.azure.cn/zh-cn/active-directory-v2-protocols-oauth-code
active-directory-v2-protocols-oauth-on-behalf-of, Azure AD v2.0 OAuth2.0 代理流 | Microsoft Docs, 本文介绍如何使用 OAuth2.0 代理流通过 HTTP 消息实现服务到服务身份验证。, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-protocols-oauth-on-behalf-of.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-protocols-oauth-on-behalf-of.md,https://docs.azure.cn/zh-cn/active-directory-v2-protocols-oauth-on-behalf-of
active-directory-v2-protocols-oidc, Azure Active Directory v2.0 和 OpenID Connect 协议 | Azure, 使用 OpenID Connect 身份验证协议的 Azure AD v2.0 实现构建 Web 应用程序。, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-protocols-oidc.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-protocols-oidc.md,https://docs.azure.cn/zh-cn/active-directory-v2-protocols-oidc
active-directory-v2-protocols, Azure AD v2.0 协议 | Azure, 有关 Azure AD v2.0 终结点支持的协议的指南。, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-protocols.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-protocols.md,https://docs.azure.cn/zh-cn/active-directory-v2-protocols
active-directory-v2-registration-portal, 应用注册门户帮助主题 | Azure, 介绍 Microsoft 应用注册门户中的各种功能。, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-registration-portal.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-registration-portal.md,https://docs.azure.cn/zh-cn/active-directory-v2-registration-portal
active-directory-v2-scopes, Azure Active Directory v2.0 范围、权限和许可 | Azure, 介绍 Azure AD v2.0 终结点中的授权，包括范围、权限和许可。, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-scopes.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-scopes.md,https://docs.azure.cn/zh-cn/active-directory-v2-scopes
active-directory-v2-tokens, Azure Active Directory v2.0 令牌参考 | Azure, Azure AD v2.0 终结点发出的令牌和声明类型, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-tokens.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\active-directory-v2-tokens.md,https://docs.azure.cn/zh-cn/active-directory-v2-tokens
vs-active-directory-dotnet-getting-started, Visual Studio MVC 项目中的 Azure AD 入门 | Azure, 通过 Visual Studio 连接服务连接到或创建 Azure AD 之后，如何在 MVC 项目中开始使用 Azure Active Directory, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\vs-active-directory-dotnet-getting-started.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\vs-active-directory-dotnet-getting-started.md,https://docs.azure.cn/zh-cn/vs-active-directory-dotnet-getting-started
vs-active-directory-dotnet-what-happened, 连接到 Azure AD 时对 MVC 项目所做的更改 | Azure, 描述一下，当你使用 Visual Studio 连接服务连接到 Azure AD 时，你的 MVC 项目会发生什么情况, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\vs-active-directory-dotnet-what-happened.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\vs-active-directory-dotnet-what-happened.md,https://docs.azure.cn/zh-cn/vs-active-directory-dotnet-what-happened
vs-active-directory-error, 如何使用 Azure Active Directory 连接向导诊断错误, Active Directory 连接向导检测到不兼容的身份验证类型, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\vs-active-directory-error.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\vs-active-directory-error.md,https://docs.azure.cn/zh-cn/vs-active-directory-error
vs-active-directory-webapi-getting-started, Visual Studio WebApi 项目中的 Azure AD 入门 | Azure, 通过 Visual Studio 连接服务连接到或创建 Azure AD 之后，如何在 WebApi 项目中开始使用 Azure Active Directory, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\vs-active-directory-webapi-getting-started.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\vs-active-directory-webapi-getting-started.md,https://docs.azure.cn/zh-cn/vs-active-directory-webapi-getting-started
vs-active-directory-webapi-what-happened, 连接到 Azure AD 时对 WebApi 项目所做的更改 | Azure, 介绍使用 Visual Studio 连接到 Azure AD 时，WebApi 项目会发生什么情况, active-directory,mc-docs-pr.zh-cn\articles\active-directory\develop\vs-active-directory-webapi-what-happened.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\active-directory\develop\vs-active-directory-webapi-what-happened.md,https://docs.azure.cn/zh-cn/vs-active-directory-webapi-what-happened
app-service-authentication-overview, Azure 应用服务中的身份验证和授权 | Azure, 概念性参考和概述：Azure 应用服务的身份验证/授权功能, app-service,mc-docs-pr.zh-cn\articles\app-service\app-service-authentication-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service\app-service-authentication-overview.md,https://docs.azure.cn/zh-cn/app-service-authentication-overview
app-service-deployment-readme, 将应用程序部署到 Azure 应用服务, 了解如何将应用程序部署到应用服务工作, app-service,mc-docs-pr.zh-cn\articles\app-service\app-service-deployment-readme.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service\app-service-deployment-readme.md,https://docs.azure.cn/zh-cn/app-service-deployment-readme
app-service-high-density-hosting, 在 Azure 应用服务上进行高密度托管 | Azure, 在 Azure 应用服务上进行高密度托管, app-service-web,mc-docs-pr.zh-cn\articles\app-service\app-service-high-density-hosting.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service\app-service-high-density-hosting.md,https://docs.azure.cn/zh-cn/app-service-high-density-hosting
app-service-how-works-readme, Azure 应用服务工作方式, 了解应用服务工作方式, app-service,mc-docs-pr.zh-cn\articles\app-service\app-service-how-works-readme.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service\app-service-how-works-readme.md,https://docs.azure.cn/zh-cn/app-service-how-works-readme
app-service-local-cache, Azure 应用服务本地缓存概述 | Azure, 本文介绍如何针对 Azure 应用服务本地缓存功能执行启用、大小调整和状态查询操作。, app-service,mc-docs-pr.zh-cn\articles\app-service\app-service-local-cache.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service\app-service-local-cache.md,https://docs.azure.cn/zh-cn/app-service-local-cache
app-service-powershell-backup, 使用 PowerShell 备份和还原应用服务应用, 了解如何使用 PowerShell 在 Azure 应用服务中备份和还原应用, app-service,mc-docs-pr.zh-cn\articles\app-service\app-service-powershell-backup.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service\app-service-powershell-backup.md,https://docs.azure.cn/zh-cn/app-service-powershell-backup
app-service-release-notes, 用于 .NET 2.5.1 的 Azure SDK 发行说明, 用于 .NET 2.5.1 的 Azure SDK 发行说明, app-service,mc-docs-pr.zh-cn\articles\app-service\app-service-release-notes.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service\app-service-release-notes.md,https://docs.azure.cn/zh-cn/app-service-release-notes
app-service-scale-readme, Azure 应用服务：缩放应用服务应用程序, 了解在应用服务中缩放应用程序的复杂细节。, app-service,mc-docs-pr.zh-cn\articles\app-service\app-service-scale-readme.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service\app-service-scale-readme.md,https://docs.azure.cn/zh-cn/app-service-scale-readme
app-service-security-readme, Azure 应用服务安全性, 了解如何保护 Azure 应用服务中的 Web 应用、移动应用和 API 应用。, app-service,mc-docs-pr.zh-cn\articles\app-service\app-service-security-readme.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service\app-service-security-readme.md,https://docs.azure.cn/zh-cn/app-service-security-readme
app-service-value-prop-what-is, 针对 Web 应用、移动应用和 API 应用的 Azure 应用服务 | Azure, 了解如何借助 Azure 应用服务开发、部署和管理 Web 应用和移动应用。, app-service,mc-docs-pr.zh-cn\articles\app-service\app-service-value-prop-what-is.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service\app-service-value-prop-what-is.md,https://docs.azure.cn/zh-cn/app-service-value-prop-what-is
app-service-webjobs-readme, Azure 应用服务中的 WebJobs, 了解如何构建 WebJobs，以便运行后台测试、与存储和服务总线之类的服务交互，以及创建计划的任务。, app-service,mc-docs-pr.zh-cn\articles\app-service\app-service-webjobs-readme.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service\app-service-webjobs-readme.md,https://docs.azure.cn/zh-cn/app-service-webjobs-readme
azure-web-sites-web-hosting-plans-in-depth-overview, Azure 应用服务计划深入概述 | Azure, 了解针对 Azure 应用服务的应用服务计划的工作原理，以及如何利用它们进行管理。, app-service,mc-docs-pr.zh-cn\articles\app-service\azure-web-sites-web-hosting-plans-in-depth-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service\azure-web-sites-web-hosting-plans-in-depth-overview.md,https://docs.azure.cn/zh-cn/azure-web-sites-web-hosting-plans-in-depth-overview
app-service-api-apps-why-best-platform, API 应用简介 | Azure, 了解 Azure 应用服务如何帮助开发、托管和使用 RESTful API。, app-service-api,mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-apps-why-best-platform.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-apps-why-best-platform.md,https://docs.azure.cn/zh-cn/app-service-api-apps-why-best-platform
app-service-api-authentication, Azure 应用服务中 API 应用的身份验证和授权 | Azure, 了解 Azure 应用服务为 API 应用提供的身份验证和授权服务。, app-service-api,mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-authentication.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-authentication.md,https://docs.azure.cn/zh-cn/app-service-api-authentication
app-service-api-cors-consume-javascript, 应用服务中的 CORS 支持 | Azure, 了解如何在 Azure 应用服务中使用 CORS 支持。, app-service-api,mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-cors-consume-javascript.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-cors-consume-javascript.md,https://docs.azure.cn/zh-cn/app-service-api-cors-consume-javascript
app-service-api-dotnet-get-started, 应用服务中的 API 应用和 ASP.NET 入门 | Azure, 了解如何使用 Visual Studio 2015 在 Azure 应用服务中创建、部署和使用 ASP.NET API 应用。, app-service-api,mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-dotnet-get-started.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-dotnet-get-started.md,https://docs.azure.cn/zh-cn/app-service-api-dotnet-get-started
app-service-api-dotnet-service-principal-auth, Azure 应用服务中 API 应用的服务主体身份验证 | Azure, 了解如何在服务到服务方案中保护 Azure 应用服务中的 API 应用。, app-service-api,mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-dotnet-service-principal-auth.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-dotnet-service-principal-auth.md,https://docs.azure.cn/zh-cn/app-service-api-dotnet-service-principal-auth
app-service-api-dotnet-swashbuckle-customize, 自定义 Swashbuckle 生成的 API 定义, 了解如何自定义 Swashbuckle 针对 Azure 应用服务中的 API 应用生成的 Swagger API 定义。, app-service-api,mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-dotnet-swashbuckle-customize.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-dotnet-swashbuckle-customize.md,https://docs.azure.cn/zh-cn/app-service-api-dotnet-swashbuckle-customize
app-service-api-dotnet-user-principal-auth, Azure 应用服务中 API 应用的用户身份验证 | Azure, 了解如何通过将访问权限只授予经过身份验证的用户，来保护 Azure 应用服务中的 API 应用。, app-service-api,mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-dotnet-user-principal-auth.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\app-service-api\app-service-api-dotnet-user-principal-auth.md,https://docs.azure.cn/zh-cn/app-service-api-dotnet-user-principal-auth
